marker,group,x,density
CD8,c4,-0.5982,0.0
CD8,c4,-0.5616,0.0
CD8,c4,-0.5251,0.0
CD8,c4,-0.4886,0.0
CD8,c4,-0.4521,0.0
CD8,c4,-0.4155,0.0
CD8,c4,-0.379,0.0
CD8,c4,-0.3425,0.0
CD8,c4,-0.3059,0.0
CD8,c4,-0.2694,0.0
CD8,c4,-0.2329,0.0
CD8,c4,-0.1963,0.0
CD8,c4,-0.1598,0.0
CD8,c4,-0.1233,0.0
CD8,c4,-0.0868,0.0
CD8,c4,-0.0502,0.0
CD8,c4,-0.0137,0.0
CD8,c4,0.0228,0.0
CD8,c4,0.0594,0.0
CD8,c4,0.0959,0.0
CD8,c4,0.1324,0.0
CD8,c4,0.1689,0.0
CD8,c4,0.2055,0.0
CD8,c4,0.242,0.0
CD8,c4,0.2785,0.0
CD8,c4,0.3151,0.0
CD8,c4,0.3516,0.0
CD8,c4,0.3881,0.0
CD8,c4,0.4247,0.0
CD8,c4,0.4612,0.0
CD8,c4,0.4977,0.0
CD8,c4,0.5342,0.0
CD8,c4,0.5708,0.0
CD8,c4,0.6073,0.0
CD8,c4,0.6438,0.0
CD8,c4,0.6804,0.0
CD8,c4,0.7169,1e-05
CD8,c4,0.7534,1e-05
CD8,c4,0.79,2e-05
CD8,c4,0.8265,2e-05
CD8,c4,0.863,4e-05
CD8,c4,0.8995,5e-05
CD8,c4,0.9361,8e-05
CD8,c4,0.9726,0.00011
CD8,c4,1.0091,0.00016
CD8,c4,1.0457,0.00022
CD8,c4,1.0822,0.00031
CD8,c4,1.1187,0.00044
CD8,c4,1.1553,0.00062
CD8,c4,1.1918,0.00085
CD8,c4,1.2283,0.00117
CD8,c4,1.2648,0.0016
CD8,c4,1.3014,0.00218
CD8,c4,1.3379,0.00293
CD8,c4,1.3744,0.00392
CD8,c4,1.411,0.00521
CD8,c4,1.4475,0.00688
CD8,c4,1.484,0.00902
CD8,c4,1.5205,0.01174
CD8,c4,1.5571,0.01518
CD8,c4,1.5936,0.01949
CD8,c4,1.6301,0.02486
CD8,c4,1.6667,0.03148
CD8,c4,1.7032,0.03959
CD8,c4,1.7397,0.04945
CD8,c4,1.7763,0.06134
CD8,c4,1.8128,0.07556
CD8,c4,1.8493,0.09245
CD8,c4,1.8858,0.11233
CD8,c4,1.9224,0.13556
CD8,c4,1.9589,0.16246
CD8,c4,1.9954,0.19336
CD8,c4,2.032,0.22855
CD8,c4,2.0685,0.2683
CD8,c4,2.105,0.3128
CD8,c4,2.1416,0.36217
CD8,c4,2.1781,0.41645
CD8,c4,2.2146,0.47558
CD8,c4,2.2511,0.53938
CD8,c4,2.2877,0.60753
CD8,c4,2.3242,0.6796
CD8,c4,2.3607,0.75498
CD8,c4,2.3973,0.83297
CD8,c4,2.4338,0.91271
CD8,c4,2.4703,0.99321
CD8,c4,2.5068,1.07338
CD8,c4,2.5434,1.15205
CD8,c4,2.5799,1.228
CD8,c4,2.6164,1.29997
CD8,c4,2.653,1.3667
CD8,c4,2.6895,1.42698
CD8,c4,2.726,1.4797
CD8,c4,2.7626,1.52381
CD8,c4,2.7991,1.55847
CD8,c4,2.8356,1.58296
CD8,c4,2.8721,1.5968
CD8,c4,2.9087,1.59969
CD8,c4,2.9452,1.59158
CD8,c4,2.9817,1.57263
CD8,c4,3.0183,1.54324
CD8,c4,3.0548,1.50399
CD8,c4,3.0913,1.45567
CD8,c4,3.1279,1.39923
CD8,c4,3.1644,1.33573
CD8,c4,3.2009,1.26636
CD8,c4,3.2374,1.19235
CD8,c4,3.274,1.11495
CD8,c4,3.3105,1.03541
CD8,c4,3.347,0.95494
CD8,c4,3.3836,0.87468
CD8,c4,3.4201,0.79566
CD8,c4,3.4566,0.7188
CD8,c4,3.4932,0.64491
CD8,c4,3.5297,0.57464
CD8,c4,3.5662,0.50851
CD8,c4,3.6027,0.4469
CD8,c4,3.6393,0.39006
CD8,c4,3.6758,0.33811
CD8,c4,3.7123,0.29106
CD8,c4,3.7489,0.24884
CD8,c4,3.7854,0.21128
CD8,c4,3.8219,0.17816
CD8,c4,3.8584,0.1492
CD8,c4,3.895,0.12409
CD8,c4,3.9315,0.10249
CD8,c4,3.968,0.08408
CD8,c4,4.0046,0.06849
CD8,c4,4.0411,0.05542
CD8,c4,4.0776,0.04453
CD8,c4,4.1142,0.03553
CD8,c4,4.1507,0.02816
CD8,c4,4.1872,0.02217
CD8,c4,4.2237,0.01733
CD8,c4,4.2603,0.01345
CD8,c4,4.2968,0.01037
CD8,c4,4.3333,0.00794
CD8,c4,4.3699,0.00604
CD8,c4,4.4064,0.00456
CD8,c4,4.4429,0.00342
CD8,c4,4.4795,0.00255
CD8,c4,4.516,0.00188
CD8,c4,4.5525,0.00138
CD8,c4,4.589,0.00101
CD8,c4,4.6256,0.00073
CD8,c4,4.6621,0.00053
CD8,c4,4.6986,0.00038
CD8,c4,4.7352,0.00027
CD8,c4,4.7717,0.00019
CD8,c4,4.8082,0.00013
CD8,c4,4.8447,9e-05
CD8,c4,4.8813,6e-05
CD8,c4,4.9178,4e-05
CD8,c4,4.9543,3e-05
CD8,c4,4.9909,2e-05
CD8,c4,5.0274,1e-05
CD8,c4,5.0639,1e-05
CD8,c4,5.1005,1e-05
CD8,c4,5.137,0.0
CD8,c4,5.1735,0.0
CD8,c4,5.21,0.0
CD8,c4,5.2466,0.0
CD8,c4,5.2831,0.0
CD8,c4,5.3196,0.0
CD8,c4,5.3562,0.0
CD8,c4,5.3927,0.0
CD8,c4,5.4292,0.0
CD8,c4,5.4658,0.0
CD8,c4,5.5023,0.0
CD8,c4,5.5388,0.0
CD8,c4,5.5753,0.0
CD8,c4,5.6119,0.0
CD8,c4,5.6484,0.0
CD8,c4,5.6849,0.0
CD8,c4,5.7215,0.0
CD8,c4,5.758,0.0
CD8,c4,5.7945,0.0
CD8,c4,5.8311,0.0
CD8,c4,5.8676,0.0
CD8,c4,5.9041,0.0
CD8,c4,5.9406,0.0
CD8,c4,5.9772,0.0
CD8,c4,6.0137,0.0
CD8,c4,6.0502,0.0
CD8,c4,6.0868,0.0
CD8,c4,6.1233,0.0
CD8,c4,6.1598,0.0
CD8,c4,6.1963,0.0
CD8,c4,6.2329,0.0
CD8,c4,6.2694,0.0
CD8,c4,6.3059,0.0
CD8,c4,6.3425,0.0
CD8,c4,6.379,0.0
CD8,c4,6.4155,0.0
CD8,c4,6.4521,0.0
CD8,c4,6.4886,0.0
CD8,c4,6.5251,0.0
CD8,c4,6.5616,0.0
CD8,c4,6.5982,0.0
CD8,c4,6.6347,0.0
CD8,c4,6.6712,0.0
CD8,c4,6.7078,0.0
CD8,c4,6.7443,0.0
CD8,c4,6.7808,0.0
CD8,c4,6.8174,0.0
CD8,c4,6.8539,0.0
CD8,c4,6.8904,0.0
CD8,c4,6.9269,0.0
CD8,c4,6.9635,0.0
CD8,c4,7.0,0.0
CD8,c5,-1.0,0.0
CD8,c5,-0.9635,0.0
CD8,c5,-0.9269,0.0
CD8,c5,-0.8904,0.0
CD8,c5,-0.8539,0.0
CD8,c5,-0.8174,0.0
CD8,c5,-0.7808,0.0
CD8,c5,-0.7443,0.0
CD8,c5,-0.7078,0.0
CD8,c5,-0.6712,0.0
CD8,c5,-0.6347,0.0
CD8,c5,-0.5982,0.0
CD8,c5,-0.5616,0.0
CD8,c5,-0.5251,0.0
CD8,c5,-0.4886,0.0
CD8,c5,-0.4521,0.0
CD8,c5,-0.4155,0.0
CD8,c5,-0.379,0.0
CD8,c5,-0.3425,0.0
CD8,c5,-0.3059,0.0
CD8,c5,-0.2694,0.0
CD8,c5,-0.2329,0.0
CD8,c5,-0.1963,0.0
CD8,c5,-0.1598,0.0
CD8,c5,-0.1233,0.0
CD8,c5,-0.0868,0.0
CD8,c5,-0.0502,0.0
CD8,c5,-0.0137,0.0
CD8,c5,0.0228,0.0
CD8,c5,0.0594,0.0
CD8,c5,0.0959,0.0
CD8,c5,0.1324,0.0
CD8,c5,0.1689,1e-05
CD8,c5,0.2055,1e-05
CD8,c5,0.242,1e-05
CD8,c5,0.2785,2e-05
CD8,c5,0.3151,2e-05
CD8,c5,0.3516,3e-05
CD8,c5,0.3881,4e-05
CD8,c5,0.4247,5e-05
CD8,c5,0.4612,7e-05
CD8,c5,0.4977,0.0001
CD8,c5,0.5342,0.00013
CD8,c5,0.5708,0.00018
CD8,c5,0.6073,0.00023
CD8,c5,0.6438,0.00031
CD8,c5,0.6804,0.0004
CD8,c5,0.7169,0.00052
CD8,c5,0.7534,0.00067
CD8,c5,0.79,0.00087
CD8,c5,0.8265,0.00111
CD8,c5,0.863,0.00141
CD8,c5,0.8995,0.00179
CD8,c5,0.9361,0.00225
CD8,c5,0.9726,0.00283
CD8,c5,1.0091,0.00352
CD8,c5,1.0457,0.00437
CD8,c5,1.0822,0.00539
CD8,c5,1.1187,0.00661
CD8,c5,1.1553,0.00807
CD8,c5,1.1918,0.0098
CD8,c5,1.2283,0.01183
CD8,c5,1.2648,0.01421
CD8,c5,1.3014,0.01698
CD8,c5,1.3379,0.02018
CD8,c5,1.3744,0.02386
CD8,c5,1.411,0.02805
CD8,c5,1.4475,0.03281
CD8,c5,1.484,0.03818
CD8,c5,1.5205,0.04419
CD8,c5,1.5571,0.05087
CD8,c5,1.5936,0.05826
CD8,c5,1.6301,0.06637
CD8,c5,1.6667,0.07521
CD8,c5,1.7032,0.08478
CD8,c5,1.7397,0.09507
CD8,c5,1.7763,0.10606
CD8,c5,1.8128,0.11771
CD8,c5,1.8493,0.12996
CD8,c5,1.8858,0.14275
CD8,c5,1.9224,0.156
CD8,c5,1.9589,0.16961
CD8,c5,1.9954,0.18349
CD8,c5,2.032,0.19752
CD8,c5,2.0685,0.21159
CD8,c5,2.105,0.22555
CD8,c5,2.1416,0.2393
CD8,c5,2.1781,0.25271
CD8,c5,2.2146,0.26567
CD8,c5,2.2511,0.27806
CD8,c5,2.2877,0.2898
CD8,c5,2.3242,0.30081
CD8,c5,2.3607,0.31105
CD8,c5,2.3973,0.32048
CD8,c5,2.4338,0.32911
CD8,c5,2.4703,0.33698
CD8,c5,2.5068,0.34414
CD8,c5,2.5434,0.3507
CD8,c5,2.5799,0.35677
CD8,c5,2.6164,0.36253
CD8,c5,2.653,0.36815
CD8,c5,2.6895,0.37384
CD8,c5,2.726,0.37985
CD8,c5,2.7626,0.38643
CD8,c5,2.7991,0.39383
CD8,c5,2.8356,0.40234
CD8,c5,2.8721,0.41222
CD8,c5,2.9087,0.42375
CD8,c5,2.9452,0.43717
CD8,c5,2.9817,0.45272
CD8,c5,3.0183,0.47062
CD8,c5,3.0548,0.49105
CD8,c5,3.0913,0.51416
CD8,c5,3.1279,0.54005
CD8,c5,3.1644,0.56879
CD8,c5,3.2009,0.6004
CD8,c5,3.2374,0.63483
CD8,c5,3.274,0.672
CD8,c5,3.3105,0.71177
CD8,c5,3.347,0.75395
CD8,c5,3.3836,0.79829
CD8,c5,3.4201,0.8445
CD8,c5,3.4566,0.89224
CD8,c5,3.4932,0.94114
CD8,c5,3.5297,0.99076
CD8,c5,3.5662,1.04066
CD8,c5,3.6027,1.09036
CD8,c5,3.6393,1.13937
CD8,c5,3.6758,1.18718
CD8,c5,3.7123,1.23328
CD8,c5,3.7489,1.27717
CD8,c5,3.7854,1.31835
CD8,c5,3.8219,1.35635
CD8,c5,3.8584,1.39072
CD8,c5,3.895,1.42106
CD8,c5,3.9315,1.44698
CD8,c5,3.968,1.46818
CD8,c5,4.0046,1.48439
CD8,c5,4.0411,1.49538
CD8,c5,4.0776,1.50102
CD8,c5,4.1142,1.50122
CD8,c5,4.1507,1.49595
CD8,c5,4.1872,1.48525
CD8,c5,4.2237,1.46922
CD8,c5,4.2603,1.44804
CD8,c5,4.2968,1.42191
CD8,c5,4.3333,1.39112
CD8,c5,4.3699,1.35598
CD8,c5,4.4064,1.31685
CD8,c5,4.4429,1.27413
CD8,c5,4.4795,1.22824
CD8,c5,4.516,1.17964
CD8,c5,4.5525,1.12877
CD8,c5,4.589,1.0761
CD8,c5,4.6256,1.0221
CD8,c5,4.6621,0.96721
CD8,c5,4.6986,0.91189
CD8,c5,4.7352,0.85656
CD8,c5,4.7717,0.8016
CD8,c5,4.8082,0.7474
CD8,c5,4.8447,0.69428
CD8,c5,4.8813,0.64256
CD8,c5,4.9178,0.59248
CD8,c5,4.9543,0.54429
CD8,c5,4.9909,0.49817
CD8,c5,5.0274,0.45427
CD8,c5,5.0639,0.4127
CD8,c5,5.1005,0.37355
CD8,c5,5.137,0.33687
CD8,c5,5.1735,0.30266
CD8,c5,5.21,0.27092
CD8,c5,5.2466,0.24161
CD8,c5,5.2831,0.21468
CD8,c5,5.3196,0.19004
CD8,c5,5.3562,0.16761
CD8,c5,5.3927,0.14728
CD8,c5,5.4292,0.12893
CD8,c5,5.4658,0.11245
CD8,c5,5.5023,0.09772
CD8,c5,5.5388,0.0846
CD8,c5,5.5753,0.07297
CD8,c5,5.6119,0.06271
CD8,c5,5.6484,0.05369
CD8,c5,5.6849,0.0458
CD8,c5,5.7215,0.03893
CD8,c5,5.758,0.03296
CD8,c5,5.7945,0.0278
CD8,c5,5.8311,0.02337
CD8,c5,5.8676,0.01957
CD8,c5,5.9041,0.01632
CD8,c5,5.9406,0.01357
CD8,c5,5.9772,0.01124
CD8,c5,6.0137,0.00927
CD8,c5,6.0502,0.00762
CD8,c5,6.0868,0.00624
CD8,c5,6.1233,0.00509
CD8,c5,6.1598,0.00414
CD8,c5,6.1963,0.00335
CD8,c5,6.2329,0.0027
CD8,c5,6.2694,0.00217
CD8,c5,6.3059,0.00174
CD8,c5,6.3425,0.00139
CD8,c5,6.379,0.0011
CD8,c5,6.4155,0.00088
CD8,c5,6.4521,0.00069
CD8,c5,6.4886,0.00054
CD8,c5,6.5251,0.00043
CD8,c5,6.5616,0.00033
CD8,c5,6.5982,0.00026
CD8,c5,6.6347,0.0002
CD8,c5,6.6712,0.00015
CD8,c5,6.7078,0.00012
CD8,c5,6.7443,9e-05
CD8,c5,6.7808,7e-05
CD8,c5,6.8174,5e-05
CD8,c5,6.8539,4e-05
CD8,c5,6.8904,3e-05
CD8,c5,6.9269,2e-05
CD8,c5,6.9635,2e-05
CD8,c5,7.0,1e-05
CD8,c6,-1.0,0.00484
CD8,c6,-0.9635,0.00557
CD8,c6,-0.9269,0.0064
CD8,c6,-0.8904,0.00734
CD8,c6,-0.8539,0.00841
CD8,c6,-0.8174,0.0096
CD8,c6,-0.7808,0.01095
CD8,c6,-0.7443,0.01247
CD8,c6,-0.7078,0.01417
CD8,c6,-0.6712,0.01607
CD8,c6,-0.6347,0.01819
CD8,c6,-0.5982,0.02055
CD8,c6,-0.5616,0.02318
CD8,c6,-0.5251,0.0261
CD8,c6,-0.4886,0.02932
CD8,c6,-0.4521,0.03289
CD8,c6,-0.4155,0.03682
CD8,c6,-0.379,0.04115
CD8,c6,-0.3425,0.0459
CD8,c6,-0.3059,0.05111
CD8,c6,-0.2694,0.05679
CD8,c6,-0.2329,0.063
CD8,c6,-0.1963,0.06976
CD8,c6,-0.1598,0.07709
CD8,c6,-0.1233,0.08504
CD8,c6,-0.0868,0.09364
CD8,c6,-0.0502,0.10292
CD8,c6,-0.0137,0.11291
CD8,c6,0.0228,0.12364
CD8,c6,0.0594,0.13514
CD8,c6,0.0959,0.14743
CD8,c6,0.1324,0.16055
CD8,c6,0.1689,0.17451
CD8,c6,0.2055,0.18934
CD8,c6,0.242,0.20505
CD8,c6,0.2785,0.22165
CD8,c6,0.3151,0.23915
CD8,c6,0.3516,0.25756
CD8,c6,0.3881,0.27687
CD8,c6,0.4247,0.29709
CD8,c6,0.4612,0.31819
CD8,c6,0.4977,0.34016
CD8,c6,0.5342,0.36297
CD8,c6,0.5708,0.3866
CD8,c6,0.6073,0.41101
CD8,c6,0.6438,0.43616
CD8,c6,0.6804,0.46199
CD8,c6,0.7169,0.48844
CD8,c6,0.7534,0.51546
CD8,c6,0.79,0.54297
CD8,c6,0.8265,0.5709
CD8,c6,0.863,0.59915
CD8,c6,0.8995,0.62764
CD8,c6,0.9361,0.65628
CD8,c6,0.9726,0.68497
CD8,c6,1.0091,0.71359
CD8,c6,1.0457,0.74204
CD8,c6,1.0822,0.77022
CD8,c6,1.1187,0.798
CD8,c6,1.1553,0.82529
CD8,c6,1.1918,0.85196
CD8,c6,1.2283,0.87791
CD8,c6,1.2648,0.90303
CD8,c6,1.3014,0.92723
CD8,c6,1.3379,0.9504
CD8,c6,1.3744,0.97248
CD8,c6,1.411,0.99339
CD8,c6,1.4475,1.01307
CD8,c6,1.484,1.03148
CD8,c6,1.5205,1.0486
CD8,c6,1.5571,1.06442
CD8,c6,1.5936,1.07895
CD8,c6,1.6301,1.09223
CD8,c6,1.6667,1.10432
CD8,c6,1.7032,1.1153
CD8,c6,1.7397,1.12526
CD8,c6,1.7763,1.13432
CD8,c6,1.8128,1.1426
CD8,c6,1.8493,1.15025
CD8,c6,1.8858,1.15741
CD8,c6,1.9224,1.16422
CD8,c6,1.9589,1.17081
CD8,c6,1.9954,1.17729
CD8,c6,2.032,1.18376
CD8,c6,2.0685,1.19026
CD8,c6,2.105,1.19681
CD8,c6,2.1416,1.20336
CD8,c6,2.1781,1.20983
CD8,c6,2.2146,1.21608
CD8,c6,2.2511,1.22188
CD8,c6,2.2877,1.22699
CD8,c6,2.3242,1.2311
CD8,c6,2.3607,1.23384
CD8,c6,2.3973,1.23485
CD8,c6,2.4338,1.23371
CD8,c6,2.4703,1.23003
CD8,c6,2.5068,1.22342
CD8,c6,2.5434,1.21353
CD8,c6,2.5799,1.20004
CD8,c6,2.6164,1.18272
CD8,c6,2.653,1.16141
CD8,c6,2.6895,1.13603
CD8,c6,2.726,1.10661
CD8,c6,2.7626,1.07326
CD8,c6,2.7991,1.0362
CD8,c6,2.8356,0.99574
CD8,c6,2.8721,0.95227
CD8,c6,2.9087,0.90625
CD8,c6,2.9452,0.85819
CD8,c6,2.9817,0.80864
CD8,c6,3.0183,0.75818
CD8,c6,3.0548,0.70737
CD8,c6,3.0913,0.65675
CD8,c6,3.1279,0.60687
CD8,c6,3.1644,0.55818
CD8,c6,3.2009,0.51111
CD8,c6,3.2374,0.46601
CD8,c6,3.274,0.42317
CD8,c6,3.3105,0.38281
CD8,c6,3.347,0.34508
CD8,c6,3.3836,0.31006
CD8,c6,3.4201,0.27778
CD8,c6,3.4566,0.24822
CD8,c6,3.4932,0.2213
CD8,c6,3.5297,0.19692
CD8,c6,3.5662,0.17494
CD8,c6,3.6027,0.15522
CD8,c6,3.6393,0.13758
CD8,c6,3.6758,0.12186
CD8,c6,3.7123,0.10788
CD8,c6,3.7489,0.09548
CD8,c6,3.7854,0.08449
CD8,c6,3.8219,0.07476
CD8,c6,3.8584,0.06615
CD8,c6,3.895,0.05853
CD8,c6,3.9315,0.05179
CD8,c6,3.968,0.04582
CD8,c6,4.0046,0.04053
CD8,c6,4.0411,0.03584
CD8,c6,4.0776,0.03169
CD8,c6,4.1142,0.028
CD8,c6,4.1507,0.02472
CD8,c6,4.1872,0.02181
CD8,c6,4.2237,0.01922
CD8,c6,4.2603,0.01693
CD8,c6,4.2968,0.01489
CD8,c6,4.3333,0.01308
CD8,c6,4.3699,0.01147
CD8,c6,4.4064,0.01005
CD8,c6,4.4429,0.00879
CD8,c6,4.4795,0.00767
CD8,c6,4.516,0.00669
CD8,c6,4.5525,0.00582
CD8,c6,4.589,0.00506
CD8,c6,4.6256,0.00439
CD8,c6,4.6621,0.0038
CD8,c6,4.6986,0.00328
CD8,c6,4.7352,0.00283
CD8,c6,4.7717,0.00244
CD8,c6,4.8082,0.0021
CD8,c6,4.8447,0.0018
CD8,c6,4.8813,0.00154
CD8,c6,4.9178,0.00132
CD8,c6,4.9543,0.00112
CD8,c6,4.9909,0.00096
CD8,c6,5.0274,0.00081
CD8,c6,5.0639,0.00069
CD8,c6,5.1005,0.00059
CD8,c6,5.137,0.0005
CD8,c6,5.1735,0.00042
CD8,c6,5.21,0.00035
CD8,c6,5.2466,0.0003
CD8,c6,5.2831,0.00025
CD8,c6,5.3196,0.00021
CD8,c6,5.3562,0.00017
CD8,c6,5.3927,0.00015
CD8,c6,5.4292,0.00012
CD8,c6,5.4658,0.0001
CD8,c6,5.5023,8e-05
CD8,c6,5.5388,7e-05
CD8,c6,5.5753,6e-05
CD8,c6,5.6119,5e-05
CD8,c6,5.6484,4e-05
CD8,c6,5.6849,3e-05
CD8,c6,5.7215,3e-05
CD8,c6,5.758,2e-05
CD8,c6,5.7945,2e-05
CD8,c6,5.8311,1e-05
CD8,c6,5.8676,1e-05
CD8,c6,5.9041,1e-05
CD8,c6,5.9406,1e-05
CD8,c6,5.9772,1e-05
CD8,c6,6.0137,1e-05
CD8,c6,6.0502,0.0
CD8,c6,6.0868,0.0
CD8,c6,6.1233,0.0
CD8,c6,6.1598,0.0
CD8,c6,6.1963,0.0
CD8,c6,6.2329,0.0
CD8,c6,6.2694,0.0
CD8,c6,6.3059,0.0
CD8,c6,6.3425,0.0
CD8,c6,6.379,0.0
CD8,c6,6.4155,0.0
CD8,c6,6.4521,0.0
CD8,c6,6.4886,0.0
CD8,c6,6.5251,0.0
CD8,c6,6.5616,0.0
CD8,c6,6.5982,0.0
CD8,c6,6.6347,0.0
CD8,c6,6.6712,0.0
CD8,c6,6.7078,0.0
CD8,c6,6.7443,0.0
CD8,c6,6.7808,0.0
CD8,c6,6.8174,0.0
CD8,c6,6.8539,0.0
CD8,c6,6.8904,0.0
CD8,c6,6.9269,0.0
CD8,c6,6.9635,0.0
CD8,c6,7.0,0.0
CD8,c7,-1.0,0.0
CD8,c7,-0.9635,0.0
CD8,c7,-0.9269,0.0
CD8,c7,-0.8904,0.0
CD8,c7,-0.8539,0.0
CD8,c7,-0.8174,0.0
CD8,c7,-0.7808,0.0
CD8,c7,-0.7443,0.0
CD8,c7,-0.7078,0.0
CD8,c7,-0.6712,0.0
CD8,c7,-0.6347,0.0
CD8,c7,-0.5982,0.0
CD8,c7,-0.5616,0.0
CD8,c7,-0.5251,0.0
CD8,c7,-0.4886,0.0
CD8,c7,-0.4521,0.0
CD8,c7,-0.4155,0.0
CD8,c7,-0.379,0.0
CD8,c7,-0.3425,0.0
CD8,c7,-0.3059,0.0
CD8,c7,-0.2694,0.0
CD8,c7,-0.2329,0.0
CD8,c7,-0.1963,0.0
CD8,c7,-0.1598,0.0
CD8,c7,-0.1233,0.0
CD8,c7,-0.0868,0.0
CD8,c7,-0.0502,0.0
CD8,c7,-0.0137,0.0
CD8,c7,0.0228,0.0
CD8,c7,0.0594,0.0
CD8,c7,0.0959,0.0
CD8,c7,0.1324,0.0
CD8,c7,0.1689,0.0
CD8,c7,0.2055,0.0
CD8,c7,0.242,0.0
CD8,c7,0.2785,0.0
CD8,c7,0.3151,0.0
CD8,c7,0.3516,0.0
CD8,c7,0.3881,0.0
CD8,c7,0.4247,0.0
CD8,c7,0.4612,0.0
CD8,c7,0.4977,0.0
CD8,c7,0.5342,0.0
CD8,c7,0.5708,0.0
CD8,c7,0.6073,0.0
CD8,c7,0.6438,0.0
CD8,c7,0.6804,0.0
CD8,c7,0.7169,0.0
CD8,c7,0.7534,0.0
CD8,c7,0.79,0.0
CD8,c7,0.8265,0.0
CD8,c7,0.863,0.0
CD8,c7,0.8995,0.0
CD8,c7,0.9361,0.0
CD8,c7,0.9726,0.0
CD8,c7,1.0091,0.0
CD8,c7,1.0457,0.0
CD8,c7,1.0822,0.0
CD8,c7,1.1187,0.0
CD8,c7,1.1553,0.0
CD8,c7,1.1918,0.0
CD8,c7,1.2283,0.0
CD8,c7,1.2648,0.0
CD8,c7,1.3014,0.0
CD8,c7,1.3379,0.0
CD8,c7,1.3744,0.0
CD8,c7,1.411,0.0
CD8,c7,1.4475,0.0
CD8,c7,1.484,0.0
CD8,c7,1.5205,0.0
CD8,c7,1.5571,0.0
CD8,c7,1.5936,0.0
CD8,c7,1.6301,0.0
CD8,c7,1.6667,1e-05
CD8,c7,1.7032,1e-05
CD8,c7,1.7397,1e-05
CD8,c7,1.7763,2e-05
CD8,c7,1.8128,3e-05
CD8,c7,1.8493,3e-05
CD8,c7,1.8858,5e-05
CD8,c7,1.9224,6e-05
CD8,c7,1.9589,8e-05
CD8,c7,1.9954,0.00011
CD8,c7,2.032,0.00015
CD8,c7,2.0685,0.0002
CD8,c7,2.105,0.00027
CD8,c7,2.1416,0.00035
CD8,c7,2.1781,0.00046
CD8,c7,2.2146,0.0006
CD8,c7,2.2511,0.00078
CD8,c7,2.2877,0.001
CD8,c7,2.3242,0.00129
CD8,c7,2.3607,0.00166
CD8,c7,2.3973,0.00211
CD8,c7,2.4338,0.00269
CD8,c7,2.4703,0.0034
CD8,c7,2.5068,0.00428
CD8,c7,2.5434,0.00537
CD8,c7,2.5799,0.0067
CD8,c7,2.6164,0.00833
CD8,c7,2.653,0.01031
CD8,c7,2.6895,0.0127
CD8,c7,2.726,0.01558
CD8,c7,2.7626,0.01903
CD8,c7,2.7991,0.02314
CD8,c7,2.8356,0.02801
CD8,c7,2.8721,0.03376
CD8,c7,2.9087,0.04051
CD8,c7,2.9452,0.0484
CD8,c7,2.9817,0.05757
CD8,c7,3.0183,0.06817
CD8,c7,3.0548,0.08038
CD8,c7,3.0913,0.09435
CD8,c7,3.1279,0.11025
CD8,c7,3.1644,0.12828
CD8,c7,3.2009,0.14859
CD8,c7,3.2374,0.17137
CD8,c7,3.274,0.19676
CD8,c7,3.3105,0.22492
CD8,c7,3.347,0.25599
CD8,c7,3.3836,0.29006
CD8,c7,3.4201,0.32721
CD8,c7,3.4566,0.36751
CD8,c7,3.4932,0.41095
CD8,c7,3.5297,0.45749
CD8,c7,3.5662,0.50707
CD8,c7,3.6027,0.55955
CD8,c7,3.6393,0.61475
CD8,c7,3.6758,0.67241
CD8,c7,3.7123,0.73225
CD8,c7,3.7489,0.7939
CD8,c7,3.7854,0.85695
CD8,c7,3.8219,0.92094
CD8,c7,3.8584,0.98535
CD8,c7,3.895,1.04963
CD8,c7,3.9315,1.11318
CD8,c7,3.968,1.17537
CD8,c7,4.0046,1.23558
CD8,c7,4.0411,1.29316
CD8,c7,4.0776,1.34747
CD8,c7,4.1142,1.39787
CD8,c7,4.1507,1.44378
CD8,c7,4.1872,1.48463
CD8,c7,4.2237,1.51992
CD8,c7,4.2603,1.54919
CD8,c7,4.2968,1.57208
CD8,c7,4.3333,1.58829
CD8,c7,4.3699,1.5976
CD8,c7,4.4064,1.59989
CD8,c7,4.4429,1.59514
CD8,c7,4.4795,1.58339
CD8,c7,4.516,1.56482
CD8,c7,4.5525,1.53965
CD8,c7,4.589,1.50823
CD8,c7,4.6256,1.47094
CD8,c7,4.6621,1.42826
CD8,c7,4.6986,1.38071
CD8,c7,4.7352,1.32887
CD8,c7,4.7717,1.27335
CD8,c7,4.8082,1.21478
CD8,c7,4.8447,1.1538
CD8,c7,4.8813,1.09106
CD8,c7,4.9178,1.02718
CD8,c7,4.9543,0.9628
CD8,c7,4.9909,0.89847
CD8,c7,5.0274,0.83475
CD8,c7,5.0639,0.77214
CD8,c7,5.1005,0.71108
CD8,c7,5.137,0.65197
CD8,c7,5.1735,0.59514
CD8,c7,5.21,0.54087
CD8,c7,5.2466,0.48938
CD8,c7,5.2831,0.44085
CD8,c7,5.3196,0.39539
CD8,c7,5.3562,0.35305
CD8,c7,5.3927,0.31385
CD8,c7,5.4292,0.27778
CD8,c7,5.4658,0.24478
CD8,c7,5.5023,0.21474
CD8,c7,5.5388,0.18757
CD8,c7,5.5753,0.16311
CD8,c7,5.6119,0.14121
CD8,c7,5.6484,0.12172
CD8,c7,5.6849,0.10445
CD8,c7,5.7215,0.08924
CD8,c7,5.758,0.07591
