marker,group,condition,x,density
TNF-α,ILC3,−,5.5342,0.0
TNF-α,ILC3,−,5.5653,0.0
TNF-α,ILC3,−,5.5963,0.0
TNF-α,ILC3,−,5.6274,0.0
TNF-α,ILC3,−,5.6584,0.0
TNF-α,ILC3,−,5.6895,0.0
TNF-α,ILC3,−,5.7205,0.0
TNF-α,ILC3,−,5.7516,0.0
TNF-α,ILC3,−,5.7826,0.0
TNF-α,ILC3,−,5.8137,0.0
TNF-α,ILC3,−,5.8447,0.0
TNF-α,ILC3,−,5.8758,0.0
TNF-α,ILC3,−,5.9068,0.0
TNF-α,ILC3,−,5.9379,0.0
TNF-α,ILC3,−,5.9689,0.0
TNF-α,ILC3,−,6.0,0.0
TNF-α,ILC3,+,-0.8,0.0
TNF-α,ILC3,+,-0.7689,0.0
TNF-α,ILC3,+,-0.7379,0.0
TNF-α,ILC3,+,-0.7068,0.0
TNF-α,ILC3,+,-0.6758,0.0
TNF-α,ILC3,+,-0.6447,0.0
TNF-α,ILC3,+,-0.6137,0.0
TNF-α,ILC3,+,-0.5826,0.0
TNF-α,ILC3,+,-0.5516,0.0
TNF-α,ILC3,+,-0.5205,0.0
TNF-α,ILC3,+,-0.4895,0.0
TNF-α,ILC3,+,-0.4584,0.0
TNF-α,ILC3,+,-0.4274,0.0
TNF-α,ILC3,+,-0.3963,0.0
TNF-α,ILC3,+,-0.3653,0.0
TNF-α,ILC3,+,-0.3342,0.0
TNF-α,ILC3,+,-0.3032,0.0
TNF-α,ILC3,+,-0.2721,0.0
TNF-α,ILC3,+,-0.2411,0.0
TNF-α,ILC3,+,-0.21,0.0
TNF-α,ILC3,+,-0.179,0.0
TNF-α,ILC3,+,-0.1479,0.0
TNF-α,ILC3,+,-0.1169,0.0
TNF-α,ILC3,+,-0.0858,1e-05
TNF-α,ILC3,+,-0.0548,1e-05
TNF-α,ILC3,+,-0.0237,1e-05
TNF-α,ILC3,+,0.0073,2e-05
TNF-α,ILC3,+,0.0384,4e-05
TNF-α,ILC3,+,0.0694,5e-05
TNF-α,ILC3,+,0.1005,8e-05
TNF-α,ILC3,+,0.1315,0.00013
TNF-α,ILC3,+,0.1626,0.00019
TNF-α,ILC3,+,0.1936,0.00029
TNF-α,ILC3,+,0.2247,0.00043
TNF-α,ILC3,+,0.2557,0.00063
TNF-α,ILC3,+,0.2868,0.00091
TNF-α,ILC3,+,0.3178,0.0013
TNF-α,ILC3,+,0.3489,0.00186
TNF-α,ILC3,+,0.3799,0.00262
TNF-α,ILC3,+,0.411,0.00367
TNF-α,ILC3,+,0.442,0.00508
TNF-α,ILC3,+,0.4731,0.00696
TNF-α,ILC3,+,0.5041,0.00946
TNF-α,ILC3,+,0.5352,0.01274
TNF-α,ILC3,+,0.5662,0.01699
TNF-α,ILC3,+,0.5973,0.02245
TNF-α,ILC3,+,0.6283,0.02938
TNF-α,ILC3,+,0.6594,0.03809
TNF-α,ILC3,+,0.6904,0.04892
TNF-α,ILC3,+,0.7215,0.06224
TNF-α,ILC3,+,0.7525,0.07845
TNF-α,ILC3,+,0.7836,0.09795
TNF-α,ILC3,+,0.8146,0.12115
TNF-α,ILC3,+,0.8457,0.14845
TNF-α,ILC3,+,0.8767,0.18019
TNF-α,ILC3,+,0.9078,0.21668
TNF-α,ILC3,+,0.9388,0.25812
TNF-α,ILC3,+,0.9699,0.3046
TNF-α,ILC3,+,1.0009,0.3561
TNF-α,ILC3,+,1.032,0.41242
TNF-α,ILC3,+,1.063,0.47318
TNF-α,ILC3,+,1.0941,0.53783
TNF-α,ILC3,+,1.1251,0.60562
TNF-α,ILC3,+,1.1562,0.67559
TNF-α,ILC3,+,1.1872,0.74664
TNF-α,ILC3,+,1.2183,0.8175
TNF-α,ILC3,+,1.2493,0.88678
TNF-α,ILC3,+,1.2804,0.95304
TNF-α,ILC3,+,1.3114,1.0148
TNF-α,ILC3,+,1.3425,1.07063
TNF-α,ILC3,+,1.3735,1.11919
TNF-α,ILC3,+,1.4046,1.15931
TNF-α,ILC3,+,1.4356,1.19
TNF-α,ILC3,+,1.4667,1.21056
TNF-α,ILC3,+,1.4977,1.22054
TNF-α,ILC3,+,1.5288,1.21984
TNF-α,ILC3,+,1.5598,1.20863
TNF-α,ILC3,+,1.5909,1.18744
TNF-α,ILC3,+,1.6219,1.15705
TNF-α,ILC3,+,1.653,1.11851
TNF-α,ILC3,+,1.684,1.07307
TNF-α,ILC3,+,1.7151,1.02212
TNF-α,ILC3,+,1.7461,0.96716
TNF-α,ILC3,+,1.7772,0.90971
TNF-α,ILC3,+,1.8082,0.85124
TNF-α,ILC3,+,1.8393,0.79317
TNF-α,ILC3,+,1.8703,0.73676
TNF-α,ILC3,+,1.9014,0.6831
TNF-α,ILC3,+,1.9324,0.6331
TNF-α,ILC3,+,1.9635,0.58744
TNF-α,ILC3,+,1.9945,0.5466
TNF-α,ILC3,+,2.0256,0.51081
TNF-α,ILC3,+,2.0566,0.48014
TNF-α,ILC3,+,2.0877,0.45446
TNF-α,ILC3,+,2.1187,0.43348
TNF-α,ILC3,+,2.1498,0.41679
TNF-α,ILC3,+,2.1808,0.40389
TNF-α,ILC3,+,2.2119,0.39422
TNF-α,ILC3,+,2.2429,0.38716
TNF-α,ILC3,+,2.274,0.3821
TNF-α,ILC3,+,2.305,0.37844
TNF-α,ILC3,+,2.3361,0.37561
TNF-α,ILC3,+,2.3671,0.3731
TNF-α,ILC3,+,2.3982,0.37043
TNF-α,ILC3,+,2.4292,0.36724
TNF-α,ILC3,+,2.4603,0.36318
TNF-α,ILC3,+,2.4913,0.35803
TNF-α,ILC3,+,2.5224,0.35161
TNF-α,ILC3,+,2.5534,0.34381
TNF-α,ILC3,+,2.5845,0.33462
TNF-α,ILC3,+,2.6155,0.32404
TNF-α,ILC3,+,2.6466,0.31214
TNF-α,ILC3,+,2.6776,0.29905
TNF-α,ILC3,+,2.7087,0.28492
TNF-α,ILC3,+,2.7397,0.2699
TNF-α,ILC3,+,2.7708,0.25421
TNF-α,ILC3,+,2.8018,0.23803
TNF-α,ILC3,+,2.8329,0.22157
TNF-α,ILC3,+,2.8639,0.20503
TNF-α,ILC3,+,2.895,0.1886
TNF-α,ILC3,+,2.926,0.17246
TNF-α,ILC3,+,2.9571,0.15675
TNF-α,ILC3,+,2.9881,0.14162
TNF-α,ILC3,+,3.0192,0.12719
TNF-α,ILC3,+,3.0502,0.11354
TNF-α,ILC3,+,3.0813,0.10075
TNF-α,ILC3,+,3.1123,0.08886
TNF-α,ILC3,+,3.1434,0.07791
TNF-α,ILC3,+,3.1744,0.06789
TNF-α,ILC3,+,3.2055,0.05881
TNF-α,ILC3,+,3.2365,0.05064
TNF-α,ILC3,+,3.2676,0.04334
TNF-α,ILC3,+,3.2986,0.03687
TNF-α,ILC3,+,3.3297,0.03118
TNF-α,ILC3,+,3.3607,0.02621
TNF-α,ILC3,+,3.3918,0.02189
TNF-α,ILC3,+,3.4228,0.01818
TNF-α,ILC3,+,3.4539,0.01501
TNF-α,ILC3,+,3.4849,0.01231
TNF-α,ILC3,+,3.516,0.01004
TNF-α,ILC3,+,3.547,0.00814
TNF-α,ILC3,+,3.5781,0.00656
TNF-α,ILC3,+,3.6091,0.00526
TNF-α,ILC3,+,3.6402,0.00418
TNF-α,ILC3,+,3.6712,0.00331
TNF-α,ILC3,+,3.7023,0.0026
TNF-α,ILC3,+,3.7333,0.00204
TNF-α,ILC3,+,3.7644,0.00158
TNF-α,ILC3,+,3.7954,0.00122
TNF-α,ILC3,+,3.8265,0.00094
TNF-α,ILC3,+,3.8575,0.00072
TNF-α,ILC3,+,3.8886,0.00054
TNF-α,ILC3,+,3.9196,0.00041
TNF-α,ILC3,+,3.9507,0.00031
TNF-α,ILC3,+,3.9817,0.00023
TNF-α,ILC3,+,4.0128,0.00017
TNF-α,ILC3,+,4.0438,0.00012
TNF-α,ILC3,+,4.0749,9e-05
TNF-α,ILC3,+,4.1059,7e-05
TNF-α,ILC3,+,4.137,5e-05
TNF-α,ILC3,+,4.168,3e-05
TNF-α,ILC3,+,4.1991,2e-05
TNF-α,ILC3,+,4.2301,2e-05
TNF-α,ILC3,+,4.2612,1e-05
TNF-α,ILC3,+,4.2922,1e-05
TNF-α,ILC3,+,4.3233,1e-05
TNF-α,ILC3,+,4.3543,0.0
TNF-α,ILC3,+,4.3854,0.0
TNF-α,ILC3,+,4.4164,0.0
TNF-α,ILC3,+,4.4475,0.0
TNF-α,ILC3,+,4.4785,0.0
TNF-α,ILC3,+,4.5096,0.0
TNF-α,ILC3,+,4.5406,0.0
TNF-α,ILC3,+,4.5717,0.0
TNF-α,ILC3,+,4.6027,0.0
TNF-α,ILC3,+,4.6338,0.0
TNF-α,ILC3,+,4.6648,0.0
TNF-α,ILC3,+,4.6959,0.0
TNF-α,ILC3,+,4.7269,0.0
TNF-α,ILC3,+,4.758,0.0
TNF-α,ILC3,+,4.789,0.0
TNF-α,ILC3,+,4.8201,0.0
TNF-α,ILC3,+,4.8511,0.0
TNF-α,ILC3,+,4.8822,0.0
TNF-α,ILC3,+,4.9132,0.0
TNF-α,ILC3,+,4.9443,0.0
TNF-α,ILC3,+,4.9753,0.0
TNF-α,ILC3,+,5.0064,0.0
TNF-α,ILC3,+,5.0374,0.0
TNF-α,ILC3,+,5.0685,0.0
TNF-α,ILC3,+,5.0995,0.0
TNF-α,ILC3,+,5.1306,0.0
TNF-α,ILC3,+,5.1616,0.0
TNF-α,ILC3,+,5.1927,0.0
TNF-α,ILC3,+,5.2237,0.0
TNF-α,ILC3,+,5.2548,0.0
TNF-α,ILC3,+,5.2858,0.0
TNF-α,ILC3,+,5.3169,0.0
TNF-α,ILC3,+,5.3479,0.0
TNF-α,ILC3,+,5.379,0.0
TNF-α,ILC3,+,5.41,0.0
TNF-α,ILC3,+,5.4411,0.0
TNF-α,ILC3,+,5.4721,0.0
TNF-α,ILC3,+,5.5032,0.0
TNF-α,ILC3,+,5.5342,0.0
TNF-α,ILC3,+,5.5653,0.0
TNF-α,ILC3,+,5.5963,0.0
TNF-α,ILC3,+,5.6274,0.0
TNF-α,ILC3,+,5.6584,0.0
TNF-α,ILC3,+,5.6895,0.0
TNF-α,ILC3,+,5.7205,0.0
TNF-α,ILC3,+,5.7516,0.0
TNF-α,ILC3,+,5.7826,0.0
TNF-α,ILC3,+,5.8137,0.0
TNF-α,ILC3,+,5.8447,0.0
TNF-α,ILC3,+,5.8758,0.0
TNF-α,ILC3,+,5.9068,0.0
TNF-α,ILC3,+,5.9379,0.0
TNF-α,ILC3,+,5.9689,0.0
TNF-α,ILC3,+,6.0,0.0
TNF-α,ILC2,−,-0.8,0.0
TNF-α,ILC2,−,-0.7689,0.0
TNF-α,ILC2,−,-0.7379,0.0
TNF-α,ILC2,−,-0.7068,0.0
TNF-α,ILC2,−,-0.6758,0.0
TNF-α,ILC2,−,-0.6447,0.0
TNF-α,ILC2,−,-0.6137,0.0
TNF-α,ILC2,−,-0.5826,0.0
TNF-α,ILC2,−,-0.5516,0.0
TNF-α,ILC2,−,-0.5205,0.0
TNF-α,ILC2,−,-0.4895,0.0
TNF-α,ILC2,−,-0.4584,0.0
TNF-α,ILC2,−,-0.4274,0.0
TNF-α,ILC2,−,-0.3963,0.0
TNF-α,ILC2,−,-0.3653,0.0
TNF-α,ILC2,−,-0.3342,0.0
TNF-α,ILC2,−,-0.3032,0.0
TNF-α,ILC2,−,-0.2721,0.0
TNF-α,ILC2,−,-0.2411,0.0
TNF-α,ILC2,−,-0.21,0.0
TNF-α,ILC2,−,-0.179,0.0
TNF-α,ILC2,−,-0.1479,0.0
TNF-α,ILC2,−,-0.1169,0.0
TNF-α,ILC2,−,-0.0858,0.0
TNF-α,ILC2,−,-0.0548,0.0
TNF-α,ILC2,−,-0.0237,0.0
TNF-α,ILC2,−,0.0073,0.0
TNF-α,ILC2,−,0.0384,0.0
TNF-α,ILC2,−,0.0694,0.0
TNF-α,ILC2,−,0.1005,0.0
TNF-α,ILC2,−,0.1315,0.0
TNF-α,ILC2,−,0.1626,0.0
TNF-α,ILC2,−,0.1936,0.0
TNF-α,ILC2,−,0.2247,0.0
TNF-α,ILC2,−,0.2557,0.0
TNF-α,ILC2,−,0.2868,0.0
TNF-α,ILC2,−,0.3178,0.0
TNF-α,ILC2,−,0.3489,0.0
TNF-α,ILC2,−,0.3799,0.0
TNF-α,ILC2,−,0.411,0.0
TNF-α,ILC2,−,0.442,0.0
TNF-α,ILC2,−,0.4731,0.0
TNF-α,ILC2,−,0.5041,0.0
TNF-α,ILC2,−,0.5352,1e-05
TNF-α,ILC2,−,0.5662,1e-05
TNF-α,ILC2,−,0.5973,2e-05
TNF-α,ILC2,−,0.6283,4e-05
TNF-α,ILC2,−,0.6594,7e-05
TNF-α,ILC2,−,0.6904,0.00012
TNF-α,ILC2,−,0.7215,0.0002
TNF-α,ILC2,−,0.7525,0.00033
TNF-α,ILC2,−,0.7836,0.00053
TNF-α,ILC2,−,0.8146,0.00085
TNF-α,ILC2,−,0.8457,0.00134
TNF-α,ILC2,−,0.8767,0.00208
TNF-α,ILC2,−,0.9078,0.00316
TNF-α,ILC2,−,0.9388,0.00473
TNF-α,ILC2,−,0.9699,0.00695
TNF-α,ILC2,−,1.0009,0.01006
TNF-α,ILC2,−,1.032,0.01431
TNF-α,ILC2,−,1.063,0.02001
TNF-α,ILC2,−,1.0941,0.02752
TNF-α,ILC2,−,1.1251,0.03723
TNF-α,ILC2,−,1.1562,0.04953
TNF-α,ILC2,−,1.1872,0.06479
TNF-α,ILC2,−,1.2183,0.08335
TNF-α,ILC2,−,1.2493,0.10544
TNF-α,ILC2,−,1.2804,0.13118
TNF-α,ILC2,−,1.3114,0.16049
TNF-α,ILC2,−,1.3425,0.19309
TNF-α,ILC2,−,1.3735,0.22846
TNF-α,ILC2,−,1.4046,0.26582
TNF-α,ILC2,−,1.4356,0.30415
TNF-α,ILC2,−,1.4667,0.34224
TNF-α,ILC2,−,1.4977,0.3787
TNF-α,ILC2,−,1.5288,0.4121
TNF-α,ILC2,−,1.5598,0.44099
TNF-α,ILC2,−,1.5909,0.46408
TNF-α,ILC2,−,1.6219,0.48026
TNF-α,ILC2,−,1.653,0.48877
TNF-α,ILC2,−,1.684,0.48916
TNF-α,ILC2,−,1.7151,0.48144
TNF-α,ILC2,−,1.7461,0.46596
TNF-α,ILC2,−,1.7772,0.4435
TNF-α,ILC2,−,1.8082,0.41512
TNF-α,ILC2,−,1.8393,0.3821
TNF-α,ILC2,−,1.8703,0.34587
TNF-α,ILC2,−,1.9014,0.30788
TNF-α,ILC2,−,1.9324,0.26952
TNF-α,ILC2,−,1.9635,0.23201
TNF-α,ILC2,−,1.9945,0.19641
TNF-α,ILC2,−,2.0256,0.16352
TNF-α,ILC2,−,2.0566,0.13387
TNF-α,ILC2,−,2.0877,0.10778
TNF-α,ILC2,−,2.1187,0.08533
TNF-α,ILC2,−,2.1498,0.06644
TNF-α,ILC2,−,2.1808,0.05087
TNF-α,ILC2,−,2.2119,0.0383
TNF-α,ILC2,−,2.2429,0.02836
TNF-α,ILC2,−,2.274,0.02065
TNF-α,ILC2,−,2.305,0.01479
TNF-α,ILC2,−,2.3361,0.01042
TNF-α,ILC2,−,2.3671,0.00721
TNF-α,ILC2,−,2.3982,0.00491
TNF-α,ILC2,−,2.4292,0.00329
TNF-α,ILC2,−,2.4603,0.00217
TNF-α,ILC2,−,2.4913,0.0014
TNF-α,ILC2,−,2.5224,0.00089
TNF-α,ILC2,−,2.5534,0.00056
TNF-α,ILC2,−,2.5845,0.00034
TNF-α,ILC2,−,2.6155,0.00021
TNF-α,ILC2,−,2.6466,0.00012
TNF-α,ILC2,−,2.6776,7e-05
TNF-α,ILC2,−,2.7087,4e-05
TNF-α,ILC2,−,2.7397,2e-05
TNF-α,ILC2,−,2.7708,1e-05
TNF-α,ILC2,−,2.8018,1e-05
TNF-α,ILC2,−,2.8329,0.0
TNF-α,ILC2,−,2.8639,0.0
TNF-α,ILC2,−,2.895,0.0
TNF-α,ILC2,−,2.926,0.0
TNF-α,ILC2,−,2.9571,0.0
TNF-α,ILC2,−,2.9881,0.0
TNF-α,ILC2,−,3.0192,0.0
TNF-α,ILC2,−,3.0502,0.0
TNF-α,ILC2,−,3.0813,0.0
TNF-α,ILC2,−,3.1123,0.0
TNF-α,ILC2,−,3.1434,0.0
TNF-α,ILC2,−,3.1744,0.0
TNF-α,ILC2,−,3.2055,0.0
TNF-α,ILC2,−,3.2365,0.0
TNF-α,ILC2,−,3.2676,0.0
TNF-α,ILC2,−,3.2986,0.0
TNF-α,ILC2,−,3.3297,0.0
TNF-α,ILC2,−,3.3607,0.0
TNF-α,ILC2,−,3.3918,0.0
TNF-α,ILC2,−,3.4228,0.0
TNF-α,ILC2,−,3.4539,0.0
TNF-α,ILC2,−,3.4849,0.0
TNF-α,ILC2,−,3.516,0.0
TNF-α,ILC2,−,3.547,0.0
TNF-α,ILC2,−,3.5781,0.0
TNF-α,ILC2,−,3.6091,0.0
TNF-α,ILC2,−,3.6402,0.0
TNF-α,ILC2,−,3.6712,0.0
TNF-α,ILC2,−,3.7023,0.0
TNF-α,ILC2,−,3.7333,0.0
TNF-α,ILC2,−,3.7644,0.0
TNF-α,ILC2,−,3.7954,0.0
TNF-α,ILC2,−,3.8265,0.0
TNF-α,ILC2,−,3.8575,0.0
TNF-α,ILC2,−,3.8886,0.0
TNF-α,ILC2,−,3.9196,0.0
TNF-α,ILC2,−,3.9507,0.0
TNF-α,ILC2,−,3.9817,0.0
TNF-α,ILC2,−,4.0128,0.0
TNF-α,ILC2,−,4.0438,0.0
TNF-α,ILC2,−,4.0749,0.0
TNF-α,ILC2,−,4.1059,0.0
TNF-α,ILC2,−,4.137,0.0
TNF-α,ILC2,−,4.168,0.0
TNF-α,ILC2,−,4.1991,0.0
TNF-α,ILC2,−,4.2301,0.0
TNF-α,ILC2,−,4.2612,0.0
TNF-α,ILC2,−,4.2922,0.0
TNF-α,ILC2,−,4.3233,0.0
TNF-α,ILC2,−,4.3543,0.0
TNF-α,ILC2,−,4.3854,0.0
TNF-α,ILC2,−,4.4164,0.0
TNF-α,ILC2,−,4.4475,0.0
TNF-α,ILC2,−,4.4785,0.0
TNF-α,ILC2,−,4.5096,0.0
TNF-α,ILC2,−,4.5406,0.0
TNF-α,ILC2,−,4.5717,0.0
TNF-α,ILC2,−,4.6027,0.0
TNF-α,ILC2,−,4.6338,0.0
TNF-α,ILC2,−,4.6648,0.0
TNF-α,ILC2,−,4.6959,0.0
TNF-α,ILC2,−,4.7269,0.0
TNF-α,ILC2,−,4.758,0.0
TNF-α,ILC2,−,4.789,0.0
TNF-α,ILC2,−,4.8201,0.0
TNF-α,ILC2,−,4.8511,0.0
TNF-α,ILC2,−,4.8822,0.0
TNF-α,ILC2,−,4.9132,0.0
TNF-α,ILC2,−,4.9443,0.0
TNF-α,ILC2,−,4.9753,0.0
TNF-α,ILC2,−,5.0064,0.0
TNF-α,ILC2,−,5.0374,0.0
TNF-α,ILC2,−,5.0685,0.0
TNF-α,ILC2,−,5.0995,0.0
TNF-α,ILC2,−,5.1306,0.0
TNF-α,ILC2,−,5.1616,0.0
TNF-α,ILC2,−,5.1927,0.0
TNF-α,ILC2,−,5.2237,0.0
TNF-α,ILC2,−,5.2548,0.0
TNF-α,ILC2,−,5.2858,0.0
TNF-α,ILC2,−,5.3169,0.0
TNF-α,ILC2,−,5.3479,0.0
TNF-α,ILC2,−,5.379,0.0
TNF-α,ILC2,−,5.41,0.0
TNF-α,ILC2,−,5.4411,0.0
TNF-α,ILC2,−,5.4721,0.0
TNF-α,ILC2,−,5.5032,0.0
TNF-α,ILC2,−,5.5342,0.0
TNF-α,ILC2,−,5.5653,0.0
TNF-α,ILC2,−,5.5963,0.0
TNF-α,ILC2,−,5.6274,0.0
TNF-α,ILC2,−,5.6584,0.0
TNF-α,ILC2,−,5.6895,0.0
TNF-α,ILC2,−,5.7205,0.0
TNF-α,ILC2,−,5.7516,0.0
TNF-α,ILC2,−,5.7826,0.0
TNF-α,ILC2,−,5.8137,0.0
TNF-α,ILC2,−,5.8447,0.0
TNF-α,ILC2,−,5.8758,0.0
TNF-α,ILC2,−,5.9068,0.0
TNF-α,ILC2,−,5.9379,0.0
TNF-α,ILC2,−,5.9689,0.0
TNF-α,ILC2,−,6.0,0.0
TNF-α,ILC2,+,-0.8,0.0
TNF-α,ILC2,+,-0.7689,0.0
TNF-α,ILC2,+,-0.7379,0.0
TNF-α,ILC2,+,-0.7068,0.0
TNF-α,ILC2,+,-0.6758,0.0
TNF-α,ILC2,+,-0.6447,0.0
TNF-α,ILC2,+,-0.6137,0.0
TNF-α,ILC2,+,-0.5826,0.0
TNF-α,ILC2,+,-0.5516,0.0
TNF-α,ILC2,+,-0.5205,0.0
TNF-α,ILC2,+,-0.4895,0.0
TNF-α,ILC2,+,-0.4584,0.0
TNF-α,ILC2,+,-0.4274,0.0
TNF-α,ILC2,+,-0.3963,0.0
TNF-α,ILC2,+,-0.3653,0.0
TNF-α,ILC2,+,-0.3342,0.0
TNF-α,ILC2,+,-0.3032,0.0
TNF-α,ILC2,+,-0.2721,0.0
TNF-α,ILC2,+,-0.2411,0.0
TNF-α,ILC2,+,-0.21,0.0
TNF-α,ILC2,+,-0.179,0.0
TNF-α,ILC2,+,-0.1479,0.0
TNF-α,ILC2,+,-0.1169,0.0
TNF-α,ILC2,+,-0.0858,0.0
TNF-α,ILC2,+,-0.0548,0.0
TNF-α,ILC2,+,-0.0237,0.0
TNF-α,ILC2,+,0.0073,0.0
TNF-α,ILC2,+,0.0384,0.0
TNF-α,ILC2,+,0.0694,0.0
TNF-α,ILC2,+,0.1005,0.0
TNF-α,ILC2,+,0.1315,0.0
TNF-α,ILC2,+,0.1626,0.0
TNF-α,ILC2,+,0.1936,0.0
TNF-α,ILC2,+,0.2247,0.0
TNF-α,ILC2,+,0.2557,0.0
TNF-α,ILC2,+,0.2868,0.0
TNF-α,ILC2,+,0.3178,0.0
TNF-α,ILC2,+,0.3489,0.0
TNF-α,ILC2,+,0.3799,0.0
TNF-α,ILC2,+,0.411,0.0
TNF-α,ILC2,+,0.442,0.0
TNF-α,ILC2,+,0.4731,0.0
TNF-α,ILC2,+,0.5041,0.0
TNF-α,ILC2,+,0.5352,1e-05
TNF-α,ILC2,+,0.5662,1e-05
TNF-α,ILC2,+,0.5973,2e-05
TNF-α,ILC2,+,0.6283,4e-05
TNF-α,ILC2,+,0.6594,8e-05
TNF-α,ILC2,+,0.6904,0.00014
TNF-α,ILC2,+,0.7215,0.00025
TNF-α,ILC2,+,0.7525,0.00044
TNF-α,ILC2,+,0.7836,0.00075
TNF-α,ILC2,+,0.8146,0.00125
TNF-α,ILC2,+,0.8457,0.00204
TNF-α,ILC2,+,0.8767,0.00328
TNF-α,ILC2,+,0.9078,0.00517
TNF-α,ILC2,+,0.9388,0.00798
TNF-α,ILC2,+,0.9699,0.01207
TNF-α,ILC2,+,1.0009,0.01791
TNF-α,ILC2,+,1.032,0.02604
TNF-α,ILC2,+,1.063,0.03712
TNF-α,ILC2,+,1.0941,0.05187
TNF-α,ILC2,+,1.1251,0.07105
TNF-α,ILC2,+,1.1562,0.09539
TNF-α,ILC2,+,1.1872,0.12556
TNF-α,ILC2,+,1.2183,0.16201
TNF-α,ILC2,+,1.2493,0.20491
TNF-α,ILC2,+,1.2804,0.25407
TNF-α,ILC2,+,1.3114,0.3088
TNF-α,ILC2,+,1.3425,0.36793
TNF-α,ILC2,+,1.3735,0.42972
TNF-α,ILC2,+,1.4046,0.492
TNF-α,ILC2,+,1.4356,0.55219
TNF-α,ILC2,+,1.4667,0.60752
TNF-α,ILC2,+,1.4977,0.65522
TNF-α,ILC2,+,1.5288,0.69272
TNF-α,ILC2,+,1.5598,0.71792
TNF-α,ILC2,+,1.5909,0.72937
TNF-α,ILC2,+,1.6219,0.72639
TNF-α,ILC2,+,1.653,0.70915
TNF-α,ILC2,+,1.684,0.67866
TNF-α,ILC2,+,1.7151,0.63668
TNF-α,ILC2,+,1.7461,0.58551
TNF-α,ILC2,+,1.7772,0.52783
TNF-α,ILC2,+,1.8082,0.46645
TNF-α,ILC2,+,1.8393,0.40408
TNF-α,ILC2,+,1.8703,0.34315
TNF-α,ILC2,+,1.9014,0.28565
TNF-α,ILC2,+,1.9324,0.2331
TNF-α,ILC2,+,1.9635,0.18647
TNF-α,ILC2,+,1.9945,0.14622
TNF-α,ILC2,+,2.0256,0.1124
TNF-α,ILC2,+,2.0566,0.0847
TNF-α,ILC2,+,2.0877,0.06256
TNF-α,ILC2,+,2.1187,0.0453
TNF-α,ILC2,+,2.1498,0.03216
TNF-α,ILC2,+,2.1808,0.02238
TNF-α,ILC2,+,2.2119,0.01526
TNF-α,ILC2,+,2.2429,0.01021
TNF-α,ILC2,+,2.274,0.00669
TNF-α,ILC2,+,2.305,0.0043
TNF-α,ILC2,+,2.3361,0.00271
TNF-α,ILC2,+,2.3671,0.00167
TNF-α,ILC2,+,2.3982,0.00101
TNF-α,ILC2,+,2.4292,0.0006
TNF-α,ILC2,+,2.4603,0.00035
TNF-α,ILC2,+,2.4913,0.0002
TNF-α,ILC2,+,2.5224,0.00011
TNF-α,ILC2,+,2.5534,6e-05
TNF-α,ILC2,+,2.5845,3e-05
TNF-α,ILC2,+,2.6155,2e-05
TNF-α,ILC2,+,2.6466,1e-05
TNF-α,ILC2,+,2.6776,0.0
TNF-α,ILC2,+,2.7087,0.0
TNF-α,ILC2,+,2.7397,0.0
TNF-α,ILC2,+,2.7708,0.0
TNF-α,ILC2,+,2.8018,0.0
TNF-α,ILC2,+,2.8329,0.0
TNF-α,ILC2,+,2.8639,0.0
TNF-α,ILC2,+,2.895,0.0
TNF-α,ILC2,+,2.926,0.0
TNF-α,ILC2,+,2.9571,0.0
TNF-α,ILC2,+,2.9881,0.0
TNF-α,ILC2,+,3.0192,0.0
TNF-α,ILC2,+,3.0502,0.0
TNF-α,ILC2,+,3.0813,0.0
TNF-α,ILC2,+,3.1123,0.0
TNF-α,ILC2,+,3.1434,0.0
TNF-α,ILC2,+,3.1744,0.0
TNF-α,ILC2,+,3.2055,0.0
TNF-α,ILC2,+,3.2365,0.0
TNF-α,ILC2,+,3.2676,0.0
TNF-α,ILC2,+,3.2986,0.0
TNF-α,ILC2,+,3.3297,0.0
TNF-α,ILC2,+,3.3607,0.0
TNF-α,ILC2,+,3.3918,0.0
TNF-α,ILC2,+,3.4228,0.0
TNF-α,ILC2,+,3.4539,0.0
TNF-α,ILC2,+,3.4849,0.0
TNF-α,ILC2,+,3.516,0.0
TNF-α,ILC2,+,3.547,0.0
TNF-α,ILC2,+,3.5781,0.0
TNF-α,ILC2,+,3.6091,0.0
TNF-α,ILC2,+,3.6402,0.0
TNF-α,ILC2,+,3.6712,0.0
TNF-α,ILC2,+,3.7023,0.0
TNF-α,ILC2,+,3.7333,0.0
TNF-α,ILC2,+,3.7644,0.0
TNF-α,ILC2,+,3.7954,0.0
TNF-α,ILC2,+,3.8265,0.0
TNF-α,ILC2,+,3.8575,0.0
TNF-α,ILC2,+,3.8886,0.0
TNF-α,ILC2,+,3.9196,0.0
TNF-α,ILC2,+,3.9507,0.0
TNF-α,ILC2,+,3.9817,0.0
TNF-α,ILC2,+,4.0128,0.0
TNF-α,ILC2,+,4.0438,0.0
TNF-α,ILC2,+,4.0749,0.0
TNF-α,ILC2,+,4.1059,0.0
TNF-α,ILC2,+,4.137,0.0
TNF-α,ILC2,+,4.168,0.0
TNF-α,ILC2,+,4.1991,0.0
TNF-α,ILC2,+,4.2301,0.0
TNF-α,ILC2,+,4.2612,0.0
TNF-α,ILC2,+,4.2922,0.0
TNF-α,ILC2,+,4.3233,0.0
